chb;age;gender;chit_type
200001087962;19;male;нет данных
200001015217;23;female;нет данных
200001096480;31;male;echb
200001018811;40;male;нет данных
200001069347;22;male;нет данных
100000868263;69;female;нет данных
200000847972;42;female;нет данных
300001154955;19;female;нет данных
200001067092;30;male;нет данных
200000786495;23;male;нет данных
300001078737;23;female;нет данных
100001146151;40;female;нет данных
300001112393;21;male;нет данных
200000965173;33;male;нет данных
100001132960;52;female;нет данных
200001114602;18;female;нет данных
300000766393;56;female;normal
300000984311;38;female;нет данных
300000936680;59;female;нет данных
200001099241;25;female;normal
100000932007;56;female;echb
300000999535;21;female;нет данных
200001063010;20;female;нет данных
200001081138;27;male;echb
200001093851;24;male;нет данных
100000935617;63;female;нет данных
300001071277;21;female;нет данных
200001009951;44;female;normal
200000981770;38;female;нет данных
300001051137;46;female;normal
300000776609;25;female;нет данных
300001073499;24;female;нет данных
100001069486;56;female;нет данных
100000811847;55;male;нет данных
300001062070;17;female;нет данных
200001111458;33;female;echb
300001094761;49;female;нет данных
300001067607;34;female;нет данных
200001135492;48;female;echb
200001045196;25;female;нет данных
200001079323;23;female;нет данных
200000830463;22;male;normal
300001067342;42;female;нет данных
100001087253;41;female;нет данных
300001068797;26;male;нет данных
200001041255;22;male;нет данных
200001055302;24;male;нет данных
200000856364;62;male;нет данных
300001095105;34;male;нет данных
100000848578;39;female;normal
300001155263;22;male;нет данных
300000796537;25;female;normal
300001038107;34;male;нет данных
300001153381;34;female;нет данных
100001035589;60;male;нет данных
100001102056;48;female;нет данных
300000990327;30;male;нет данных
300000897141;35;male;нет данных
300001125366;18;female;нет данных
300001111763;18;female;нет данных
300001104371;22;male;нет данных
300001061022;23;male;нет данных
300001059359;22;female;нет данных
200001073663;20;female;normal
100001143271;38;male;echb
200001026023;45;female;нет данных
300001010902;57;female;нет данных
300000965618;36;female;нет данных
200001072642;21;female;echb
300001006529;26;female;нет данных
300000876398;47;male;нет данных
200001044273;25;female;нет данных
300000912872;70;female;нет данных
300001103711;28;male;echb
100001065517;72;male;нет данных
300001026628;78;male;нет данных
200001072018;57;female;нет данных
200001115537;18;female;нет данных
300000923555;36;female;нет данных
300001063320;38;female;echb
200000789671;48;female;нет данных
200001062557;20;female;echb
200001067790;42;male;нет данных
100001154422;72;female;нет данных
200001136631;29;male;нет данных
200001078611;21;female;нет данных
300000861912;22;female;нет данных
300001096642;24;female;нет данных
200000865042;25;male;нет данных
300000992961;50;female;нет данных
200001060920;27;male;normal
300001112403;32;female;нет данных
300000787649;25;female;нет данных
300001132482;18;male;echb
200000860635;30;female;нет данных
200001088165;21;male;echb
200000906652;30;female;нет данных
200000845471;22;female;echb
200000775661;23;female;normal
300001043449;25;female;normal
300001072181;19;male;normal
200000808764;28;female;нет данных
200001063149;53;female;нет данных
300001119398;54;male;нет данных
200000776632;27;female;normal
300001087370;30;female;нет данных
300001077647;22;female;нет данных
200001120401;23;female;echb
300001098594;20;female;echb
200000932199;28;female;нет данных
200000977876;20;female;нет данных
300001073949;19;female;echb
200000894771;33;female;normal
300001061684;19;female;echb
300001061489;19;female;нет данных
200001038122;30;male;нет данных
