chb;sys_numb
300001052936;RSL01000605407
300001052936;RSL01008298544
300001052936;RSL01005630174
300001052936;RSL01005628030
300001052936;RSL01005620851
300001052936;RSL01006861692
300000960402;RSL01004587245
200001066699;RSL01001790578
200001066699;RSL01001704599
200001066699;RSL01001608259
200001066699;RSL01001604114
200001066699;RSL01001230852
200001099684;RSL01008896715
200001099684;RSL01003178247
300000763502;RSL01007546463
300000763502;RSL01010866896
300000763502;RSL01010268357
300000763502;RSL01006677938
300000989163;RSL01001522736
300000989163;RSL01001580046
300000989163;RSL01001584422
300000989163;RSL01001605759
300001041532;RSL01008131987
300001041532;RSL01008131935
300001041532;RSL01002708456
200001137590;RSL07000374028
200001137590;RSL07000374048
200001137590;RSL07000374046
200001137590;RSL07000455473
200001137590;RSL07000435228
200001137590;RSL07000450236
200001137590;RSL07000460369
200001137590;RSL07000422947
300001087307;RSL07000476692
300001087307;RSL07000475568
300001087307;RSL07000457597
300001087307;RSL07000470673
300001087307;RSL07000444191
300001150179;RSL01001262154
300001150179;RSL01001476058
300001150179;RSL01001427729
300000855076;RSL01004222420
300000855076;RSL01003544138
300000855076;RSL01003612549
200000894309;RSL01008061306
200000894309;RSL01010115385
200000894309;RSL01000686217
200000894309;RSL01008695382
200000894309;RSL01010183392
300001050963;RSL01004111966
300001050963;RSL01002978266
300001050963;RSL01009385262
300001012559;RSL01000305293
300001012559;RSL01010857352
300001012559;RSL01010031870
300001012559;RSL01006613424
300001012559;RSL01003315762
300001012559;RSL01008482049
300001012559;RSL01008512314
300001012559;RSL01008482135
300001012559;RSL01008540029
300001012559;RSL01008540118
300001012559;RSL01009442627
300001012559;RSL01004919863
300001012559;RSL01000221114
300001012559;RSL01009547795
200001060313;RSL01002750998
200001060313;RSL01004610874
300001124676;RSL01000659460
300001124676;RSL01010351578
300001124676;RSL01010106441
300001124676;RSL01010579292
300001124676;RSL01008859970
300001124676;RSL01004922153
300001124676;RSL01010736151
300001124676;RSL01005367082
200001079861;RSL01004573830
200001079861;RSL01004307040
200001079861;RSL01000251536
200001079861;RSL01008727451
200001079861;RSL01004084310
200001079861;RSL01008239570
200001079861;RSL01008468392
200001079861;RSL01008520283
200001079861;RSL01004125635
200001079861;RSL01005567910
300000878841;RSL01010040893
300000878841;RSL01009995667
300000878841;RSL01009990307
200000999449;RSL07000443551
200000999449;RSL07000385497
200001137862;RSL01001330212
200001137862;RSL01001481109
200001137862;RSL01001531855
200001137862;RSL01005674722
300001059025;RSL07000439919
300001059025;RSL07000379328
200001063517;RSL01002556075
200001140570;RSL01002617834
200001140570;RSL01003394897
200001140570;RSL01002812251
300000977015;RSL07000379146
300000977015;RSL07000486361
300000977015;RSL02000013448
300000977015;RSL02000006785
200000999947;RSL01004824052
200000999947;RSL01000341898
200000999947;RSL01007995113
200000999947;RSL01005400747
200000880309;RSL01009516837
200000880309;RSL01009899750
200000880309;RSL01006531661
200000880309;RSL01009736951
200000880309;RSL01008267225
100001032293;RSL01007657766
200001086489;RSL01007646341
200001086489;RSL01009730773
200001102376;RSL01009562224
200001102376;RSL01009955896
200001102376;RSL01009955889
200000642892;RSL01005090798
200000642892;RSL01003300677
200000642892;RSL01008740006
300001148959;RSL01008933607
300001148959;RSL01004311721
300001148959;RSL01004666300
300001148959;RSL01008550379
200000931391;RSL01000704881
200000931391;RSL01001861448
200000931391;RSL01008524322
300001036983;RSL01004098665
300001036983;RSL01004098659
300001036983;RSL01003035600
300001036983;RSL01004098650
300001036983;RSL01002501454
200000771990;RSL01010120016
200000771990;RSL01002453126
200000771990;RSL01004113421
200000771990;RSL01002440029
200000771990;RSL01009956447
300001084171;RSL01000057928
300000984582;RSL01005391882
300000984582;RSL01005140798
300000984582;RSL01005144040
300000984582;RSL01005130198
300000984582;RSL01005132681
300000984582;RSL01011025562
300000984582;RSL01005149985
300000984582;RSL01005149984
300000984582;RSL01011024744
200001004990;RSL07000442459
200001004990;RSL07000483003
200001075770;RSL01005032020
200001075770;RSL01009970893
200001075770;RSL01010317028
300000887126;RSL01002903846
300000887126;RSL01006679938
300000934057;RSL01004038145
300000934057;RSL01001130837
300000934057;RSL01002376725
300000934057;RSL01001448637
300000934057;RSL01001678155
300000934057;RSL01001353597
300000934057;RSL01001529957
200001132899;RSL07000389766
200001132899;RSL07000402498
200001132899;RSL07000460007
200001132899;RSL07000469325
300001074105;RSL02000013047
300001074105;RSL07000364465
300001074105;RSL60000164608
300001074105;RSL07000451687
300001074105;RSL07000379735
300001074105;RSL07000438365
300001074105;RSL60000164604
300001074105;RSL07000422705
300001074105;RSL07000351106
300001074105;RSL02000009476
300001074105;RSL07000406848
300001077834;RSL01010251240
300001077834;RSL01004846877
300000989987;RSL01000181449
300000989987;RSL01009473432
300000989987;RSL01004073207
300000989987;RSL01008579114
300000989987;RSL01009656662
300000989987;RSL01004303807
300000989987;RSL01008534855
300000989987;RSL01003310292
300001062036;RSL01009555922
300001062036;RSL01001456015
300001062036;RSL01001616693
300001062036;RSL01001568566
300001062036;RSL01001703230
300001062036;RSL01001283131
300001062036;RSL01001582033
300001062036;RSL01001504291
300001089269;RSL01006105014
300001089269;RSL01001683211
200001076555;RSL01010422897
200001076555;RSL01010559314
200001076555;RSL01009796634
200001076555;RSL01002906865
200001076555;RSL01000638343
300001089427;RSL01001546672
300000876787;RSL01004914933
300000876787;RSL01001692715
300000876787;RSL01004665087
300000876787;RSL01005102651
300000876787;RSL01001502902
300000876787;RSL01001613130
300000876787;RSL01004721308
300000876787;RSL01001606382
300000876787;RSL01001708839
200000998981;RSL07000462903
200000998981;RSL07000468139
200000998981;RSL07000387156
200000998981;RSL07000356267
200000998981;RSL02000011367
200000998981;RSL07000386069
200000998981;RSL07000351299
300000997707;RSL01010581752
200001073259;RSL01009465423
200001073259;RSL01009463745
300001113789;RSL01003050369
300001113789;RSL01008789697
300001100414;RSL01004016163
300001100414;RSL01003845124
300001100414;RSL01003845126
300001100414;RSL01003845134
200001065080;RSL07000465062
200001065080;RSL02000013098
200000991700;RSL01001761244
200001068788;RSL01010172678
200001068788;RSL01004056219
200001068788;RSL01008547135
300000836657;RSL01002910499
300000836657;RSL01001376799
300000836657;RSL01001053629
300000836657;RSL01001643151
300000836657;RSL01001612356
200000992214;RSL01007834464
200000992214;RSL01007828809
200000992214;RSL01003955862
200000992214;RSL01003923550
200000992214;RSL01008547146
200001068740;RSL01004890424
200001068740;RSL01010139212
200001068740;RSL01007575006
200001068740;RSL01010689082
300001039696;RSL01004241201
300001039696;RSL01005448236
300001039696;RSL01007884185
200000956821;RSL01000647092
200000956821;RSL01003721182
200000956821;RSL01008605732
200000956821;RSL01004864629
200000956821;RSL01003735073
200000956821;RSL01003713331
200000956821;RSL01003695844
200001031840;RSL07000448796
200001031840;RSL07000445236
200001031840;RSL07000354165
200001031840;RSL07000402332
200001031840;RSL07000355205
300000939876;RSL01001536837
300000939876;RSL01001587739
300000939876;RSL01001687325
300001135971;RSL01010799243
300001135971;RSL01002146030
100000992069;RSL01008871591
100000992069;RSL01008872784
100000992069;RSL01008871589
100000992069;RSL01007211120
100000992069;RSL01004642845
100000992069;RSL01009963682
100000992069;RSL01009963379
100000992069;RSL01004586019
100000992069;RSL01008562288
100000992069;RSL01007572803
100000992069;RSL01007573024
200000960604;RSL01002465148
200000960604;RSL01002709435
200000960604;RSL01004042257
300000924868;RSL01007853202
300000924868;RSL01004421075
300000924868;RSL01010170355
300000924868;RSL01005466282
300000924868;RSL01008583587
200000993874;RSL01009819689
200000993874;RSL01009819699
200000993874;RSL01009824087
200000993874;RSL01009819716
200000993874;RSL01009824046
200000993874;RSL01009824080
300000979150;RSL01010453342
300000979150;RSL01010664852
300000979150;RSL01002721279
200001112107;RSL01005429034
200001112107;RSL01004699329
200001112107;RSL01004634530
200001112107;RSL01005632053
200001112107;RSL01003882124
200001112107;RSL01005632052
200001112107;RSL01003882126
200001112107;RSL01003882135
200001112107;RSL01003882138
200001112107;RSL01003640315
200001112107;RSL01003929301
200001112107;RSL01005439395
200001112107;RSL01005632054
200001112107;RSL01005412147
200001112107;RSL01008840442
200001112107;RSL01005412078
200001112107;RSL01003971063
200001112107;RSL01003998085
200001112107;RSL01003992823
200001112107;RSL01003963372
200001050013;RSL01009922856
300001115505;RSL01001677124
300001115505;RSL01001637556
300001115505;RSL01001673032
300001115505;RSL01001622123
300001115505;RSL01001418608
300001115505;RSL01001418321
300001115505;RSL01001705472
300001091712;RSL01005578103
300001091712;RSL01008133053
300001091712;RSL01009477505
300001091712;RSL01004970449
300001080954;RSL01008036024
100000982071;RSL01008545822
100000982071;RSL01009638843
100000982071;RSL01008938624
100000982071;RSL01005086192
300001069000;RSL01002810116
300001069000;RSL01004261198
300001069000;RSL01010651125
300001069000;RSL01005413291
200001059975;RSL01003589402
200001059975;RSL01003546377
200001059975;RSL01005214398
200001059975;RSL01000796082
200001059975;RSL01006930914
200001059975;RSL01001060891
200001103518;RSL01001462438
200001103518;RSL01005676108
200001103518;RSL01001270599
200001103518;RSL01001502454
200001103518;RSL01005680333
200001103518;RSL01005680337
200001095339;RSL01000711036
200001095339;RSL01009523740
200001095339;RSL01002958468
100000775260;RSL01010537711
100000775260;RSL01010811333
100000775260;RSL01009503802
100000775260;RSL01008618221
300001086484;RSL01001540105
300001086484;RSL01001543930
300001086484;RSL01001267512
300001086484;RSL01001303973
300001083457;RSL01003318277
300001083457;RSL01010247071
300001083457;RSL01004297752
300001083457;RSL01008697272
300001083457;RSL01008549883
300001083457;RSL01010173320
300001049609;RSL01006216736
300001049609;RSL01006398481
300001049609;RSL01010190762
300001049609;RSL01008388916
300001049609;RSL01007417859
200001043258;RSL01009499990
200001043258;RSL01010584730
300001062376;RSL01002571974
300001062376;RSL01005637450
300001062376;RSL01003193801
300001062376;RSL01002571986
300001062376;RSL01003326694
300001062376;RSL01002572003
300001062376;RSL01007566862
300001062376;RSL01003326834
300001062376;RSL01004887312
300001062376;RSL01003014982
300000953067;RSL01010137284
300000953067;RSL01010230440
300000953067;RSL01010879096
300001114765;RSL07000474840
300001114765;RSL07000372897
300001114765;RSL07000439730
300001114765;RSL07000446037
300001114765;RSL07000463581
300001114765;RSL02000013425
200001046464;RSL01003285581
200001046464;RSL01003447455
200001046464;RSL01008519096
200001046464;RSL01001527559
300000806217;RSL01004579044
300000806217;RSL01004571076
300001025981;RSL02000024282
300001025981;RSL07000457189
300001025981;RSL07000387300
300001025981;RSL02000013420
300001025981;RSL07000353146
200000888606;RSL01002328327
200000888606;RSL01010249660
200000888606;RSL01008711668
300001085659;RSL01009568957
300001085659;RSL01010307941
200000884944;RSL01009587154
100000825984;RSL01005035713
200001061752;RSL01004601454
200001061752;RSL01009874409
200001061752;RSL01005517255
200001061752;RSL01000278911
300001003067;RSL01008091764
300001003067;RSL01008877189
300001003067;RSL01010338932
300001003067;RSL01008945226
300001003067;RSL01009735182
300001003067;RSL01001476642
300001003067;RSL01004416863
300000763534;RSL01001559655
300000763534;RSL01001576285
300000763534;RSL01001567078
300000763534;RSL01001492989
300000763534;RSL01001496972
300000763534;RSL01001704667
300000763534;RSL01001704068
200001102723;RSL01009426530
200001102723;RSL01006742255
200001102723;RSL01010403474
100000843566;RSL01000668177
100000843566;RSL01001718091
100000843566;RSL01001612435
300001080787;RSL01010176400
300001080787;RSL01010254244
300001080787;RSL01010169918
300001080787;RSL01005047521
300001080787;RSL07000489035
300001080787;RSL07000456530
300001080787;RSL01005507741
300001080787;RSL01008278655
300001080787;RSL01009500334
300001080787;RSL01010173019
300001080787;RSL01010172164
300001080787;RSL01009619531
300001080787;RSL01008551509
300001080787;RSL01008762564
300001080787;RSL01004874552
300001080787;RSL01008511226
300001080787;RSL01006766474
300001080787;RSL01010171885
300001080787;RSL01006583505
300001080787;RSL01008955612
300001090601;RSL01000737878
300001090601;RSL01009897636
300001090601;RSL01007525681
200001137150;RSL01003964481
200001137150;RSL01003932586
200001137150;RSL01003847352
200001137150;RSL01003847406
200001137150;RSL01005076861
200001137150;RSL01003733458
200001137150;RSL01004178340
200001137150;RSL01003847397
200001137150;RSL01003847393
200001137150;RSL01003847405
200001137150;RSL01003847403
200001137150;RSL01003847408
200001137150;RSL01003847410
200001137150;RSL01003847415
200001137150;RSL01003847421
300000748067;RSL01002911868
300000748067;RSL01004947152
300000748067;RSL01004315326
300000748067;RSL01004330198
300000748067;RSL01002926493
300000748067;RSL01007836716
300001049212;RSL01004118770
300001073275;RSL01010156989
300001073275;RSL01010504439
300001073275;RSL01010382077
300001073275;RSL01010662414
300001073275;RSL01006579205
300001073275;RSL01004706689
200001038625;RSL01002711669
200001038625;RSL01010315777
200001038625;RSL01003141587
200001035172;RSL07000424132
200001035172;RSL07000447200
200001035172;RSL07000353788
200001035172;RSL07000438772
200001035172;RSL07000423827
200001035172;RSL07000376295
100001097689;RSL01008690221
100001097689;RSL01008526766
200001143047;RSL01004265164
200001143047;RSL01005478347
200001143047;RSL01007513071
200001143047;RSL01003319527
200001143047;RSL01009506539
200001143047;RSL01000269959
100001150578;RSL01003967424
100001150578;RSL01005491856
100001150578;RSL01006481359
100001150578;RSL01000762603
300001138820;RSL01010345225
300001138820;RSL01009998041
300001061620;RSL01004147176
300001061620;RSL01006941312
300001061620;RSL01001051224
300001061620;RSL01001559261
300001061620;RSL01001333007
300001061620;RSL01001558844
100000986870;RSL07000386515
100000986870;RSL07000377215
100000986870;RSL07000441227
200001055759;RSL07000401750
300000986782;RSL01004744346
300000986782;RSL01010611307
300000986782;RSL01002792454
300001057874;RSL01004905010
300001057874;RSL01004043616
300001057874;RSL01006586547
200000872421;RSL01000310508
200000872421;RSL01006156342
300000871419;RSL01008249834
300000871419;RSL01003500824
300000871419;RSL01008037790
300000939642;RSL01001390891
